drug_name	disease_name	label	source
diclofenac	insensitivity to pain with hyperplastic myelinopathy	1	positive
diclofenac	legg-calve-perthes disease	1	positive
diclofenac	osteoarthritis susceptibility 1	1	positive
diclofenac	osteoarthritis susceptibility 2	1	positive
diclofenac	osteoarthritis susceptibility 3	1	positive
diclofenac	progressive pseudorheumatoid arthropathy of childhood	1	positive
diclofenac	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
dicyclomine	enteropathy, familial, with villous edema and immunoglobulin g2 deficiency	1	positive
dicyclomine	immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome	1	positive
diethylpropion	inherited obesity	1	positive
diethylpropion	prolactin deficiency with obesity and enlarged testes	1	positive
diethylstilbestrol	mismatch repair cancer syndrome 1	1	positive
diflunisal	insensitivity to pain with hyperplastic myelinopathy	1	positive
diflunisal	osteoarthritis susceptibility 1	1	positive
diflunisal	osteoarthritis susceptibility 2	1	positive
diflunisal	osteoarthritis susceptibility 3	1	positive
diflunisal	progressive pseudorheumatoid arthropathy of childhood	1	positive
diflunisal	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
digoxin	atrial fibrillation, familial, 1	1	positive
digoxin	atrial fibrillation, familial, 3	1	positive
dihydrocodeine	hereditary sensory and autonomic neuropathy type 1b	1	positive
dihydroergotamine	hyperthermia, cutaneous, with headaches and nausea	1	positive
dihydroergotamine	migraine, familial typical, susceptibility to, 2	1	positive
dihydrotachysterol	hypoparathyroidism-deafness-renal disease syndrome	1	positive
dihydrotachysterol	hypophosphatemia, renal, with intracerebral calcifications	1	positive
diltiazem	atrial fibrillation, familial, 1	1	positive
diltiazem	atrial fibrillation, familial, 3	1	positive
diltiazem	autosomal dominant progressive nephropathy with hypertension	1	positive
diltiazem	obsolete hypertension, diastolic, resistance to	1	positive
diltiazem	raynaud disease	1	positive
dinoprostone	hydatidiform mole, recurrent, 1	1	positive
diphenhydramine	hereditary sensory and autonomic neuropathy type 1b	1	positive
diphenhydramine	hyperthermia, cutaneous, with headaches and nausea	1	positive
diphenhydramine	insect stings, hypersensitivity to	1	positive
diphenhydramine	motion sickness	1	positive
diphenidol	hyperthermia, cutaneous, with headaches and nausea	1	positive
diphenidol	meniere disease	1	positive
dipivefrin	autosomal dominant progressive nephropathy with hypertension	1	positive
dipivefrin	glaucoma 1, open angle, a	1	positive
dipivefrin	glaucoma type 1c	1	positive
dipivefrin	optn-related open angle glaucoma	1	positive
dipyridamole	obsolete susceptibility to ischemic stroke	1	positive
disopyramide	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
docetaxel	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
docetaxel	hereditary breast carcinoma	1	positive
docetaxel	melanoma, cutaneous malignant, susceptibility to, 1	1	positive
docetaxel	melanoma, cutaneous malignant, susceptibility to, 2	1	positive
docetaxel	mismatch repair cancer syndrome 1	1	positive
docetaxel	prostate cancer, hereditary	1	positive
dofetilide	atrial fibrillation, familial, 1	1	positive
dofetilide	atrial fibrillation, familial, 3	1	positive
dofetilide	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
dolasetron	hyperthermia, cutaneous, with headaches and nausea	1	positive
donepezil	alzheimer disease type 1	1	positive
donepezil	alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology	1	positive
donepezil	dementia/parkinsonism with non-alzheimer amyloid plaques	1	positive
dopamine	autosomal dominant progressive nephropathy with hypertension	1	positive
dopamine	hypoparathyroidism-deafness-renal disease syndrome	1	positive
dopamine	multicentric carpo-tarsal osteolysis with or without nephropathy	1	positive
dopamine	nephrolithiasis, x-linked recessive, with renal failure	1	positive
dorzolamide	autosomal dominant progressive nephropathy with hypertension	1	positive
dorzolamide	glaucoma 1, open angle, a	1	positive
dorzolamide	glaucoma type 1c	1	positive
dorzolamide	optn-related open angle glaucoma	1	positive
doxazosin	acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	1	positive
doxazosin	autosomal dominant progressive nephropathy with hypertension	1	positive
doxazosin	insensitivity to pain with hyperplastic myelinopathy	1	positive
doxazosin	obsolete hypertension, diastolic, resistance to	1	positive
doxazosin	raynaud disease	1	positive
doxepin	insensitivity to pain with hyperplastic myelinopathy	1	positive
doxorubicin	alveolar rhabdomyosarcoma	1	positive
doxorubicin	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
doxorubicin	hereditary breast carcinoma	1	positive
doxorubicin	lymphoblastic leukemia, acute, with lymphomatous features	1	positive
doxorubicin	mismatch repair cancer syndrome 1	1	positive
doxorubicin	neuroblastoma, susceptibility to, 1	1	positive
doxorubicin	thyroid cancer, nonmedullary, 2	1	positive
doxorubicin	urinary bladder cancer	1	positive
doxorubicin	wilms tumor 1	1	positive
doxylamine	hyperthermia, cutaneous, with headaches and nausea	1	positive
doxylamine	insect stings, hypersensitivity to	1	positive
dronabinol	autoimmune disease	1	positive
drospirenone	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
duloxetine	insensitivity to pain with hyperplastic myelinopathy	1	positive
duloxetine	optic atrophy, hearing loss, and peripheral neuropathy, autosomal dominant	1	positive
dyphylline	asthma, nasal polyps, and aspirin intolerance	1	positive
dyphylline	berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification	1	positive
dyphylline	inherited susceptibility to asthma	1	positive
eletriptan	migraine with or without aura, susceptibility to, 3	1	positive
eletriptan	migraine with or without aura, susceptibility to, 5	1	positive
eletriptan	migraine with or without aura, susceptibility to, 6	1	positive
eletriptan	migraine without aura, susceptibility to, 4	1	positive
eletriptan	migraine, familial typical, susceptibility to, 2	1	positive
enalapril	hypoparathyroidism-deafness-renal disease syndrome	1	positive
enalapril	obsolete hypertension, diastolic, resistance to	1	positive
encainide	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
enoxaparin	bernard-soulier syndrome	1	positive
enoxaparin	glanzmann thrombasthenia 1	1	positive
enoxaparin	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	1	positive
enoxaparin	thrombophilia due to thrombin defect	1	positive
entacapone	late-onset parkinson disease	1	positive
entacapone	paralysis agitans, juvenile, of hunt	1	positive
ephedrine	asthma, nasal polyps, and aspirin intolerance	1	positive
ephedrine	inherited susceptibility to asthma	1	positive
epinephrine	asthma, nasal polyps, and aspirin intolerance	1	positive
epinephrine	glaucoma 1, open angle, a	1	positive
epinephrine	glaucoma type 1c	1	positive
epinephrine	inherited susceptibility to asthma	1	positive
epinephrine	insect stings, hypersensitivity to	1	positive
epinephrine	optn-related open angle glaucoma	1	positive
epirubicin	hereditary breast carcinoma	1	positive
epirubicin	mismatch repair cancer syndrome 1	1	positive
epoprostenol	autoimmune thrombocytopenic purpura	1	positive
epoprostenol	autosomal dominant progressive nephropathy with hypertension	1	positive
epoprostenol	pulmonary hypertension, primary, 1	1	positive
eprosartan	autosomal dominant progressive nephropathy with hypertension	1	positive
eprosartan	obsolete hypertension, diastolic, resistance to	1	positive
ergocalciferol	hypoparathyroidism-deafness-renal disease syndrome	1	positive
ergocalciferol	hypophosphatemia, renal, with intracerebral calcifications	1	positive
ergocalciferol	lethal osteosclerotic bone dysplasia	1	positive
ergocalciferol	vitamin d-dependent rickets, type 2a	1	positive
ergotamine	migraine with or without aura, susceptibility to, 1	1	positive
ergotamine	migraine, familial typical, susceptibility to, 2	1	positive
erlotinib	nonpapillary renal cell carcinoma	1	positive
erythromycin	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
esmolol	autosomal dominant progressive nephropathy with hypertension	1	positive
esmolol	obsolete hypertension, diastolic, resistance to	1	positive
esomeprazole	gastroesophageal reflux disease	1	positive
esomeprazole	helicobacter pylori infection, susceptibility to	1	positive
esomeprazole	tremor-nystagmus-duodenal ulcer syndrome	1	positive
estradiol	acroosteolysis dominant type	1	positive
estradiol	ataxia-hypogonadism-choroidal dystrophy syndrome	1	positive
estradiol	hereditary breast carcinoma	1	positive
estradiol	prostate cancer, hereditary	1	positive
estramustine	prostate cancer, hereditary	1	positive
estramustine	prostate cancer, hereditary, 1	1	positive
estrone	ataxia-hypogonadism-choroidal dystrophy syndrome	1	positive
estrone	premature ovarian failure 1	1	positive
etacrynic acid	autosomal dominant progressive nephropathy with hypertension	1	positive
etacrynic acid	berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification	1	positive
etacrynic acid	chylous ascites	1	positive
etacrynic acid	enteropathy, familial, with villous edema and immunoglobulin g2 deficiency	1	positive
etacrynic acid	greenberg dysplasia	1	positive
etacrynic acid	mitochondrial dna depletion syndrome 4a	1	positive
etacrynic acid	nephrotic syndrome, type 4	1	positive
etacrynic acid	obsolete hypertension, diastolic, resistance to	1	positive
ethanol	insensitivity to pain with hyperplastic myelinopathy	1	positive
ethinylestradiol	acroosteolysis dominant type	1	positive
ethinylestradiol	ataxia-hypogonadism-choroidal dystrophy syndrome	1	positive
ethinylestradiol	endometriosis, susceptibility to, 1	1	positive
ethinylestradiol	polycystic ovary syndrome	1	positive
ethinylestradiol	premature ovarian failure 1	1	positive
ethinylestradiol	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
ethinylestradiol	uterine anomalies	1	positive
ethosuximide	convulsive disorder, familial, with prenatal or early onset	1	positive
ethotoin	convulsive disorder, familial, with prenatal or early onset	1	positive
ethotoin	hyperphosphatemia, polyuria, and seizures	1	positive
etodolac	insensitivity to pain with hyperplastic myelinopathy	1	positive
etodolac	osteoarthritis susceptibility 1	1	positive
etodolac	osteoarthritis susceptibility 2	1	positive
etodolac	osteoarthritis susceptibility 3	1	positive
etodolac	progressive pseudorheumatoid arthropathy of childhood	1	positive
etodolac	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
etoposide	classic hodgkin lymphoma	1	positive
etoposide	mismatch repair cancer syndrome 1	1	positive
etoposide	testicular germ cell tumor	1	positive
everolimus	dilated mediastinal arteries	1	positive
everolimus	nonpapillary renal cell carcinoma	1	positive
exemestane	hereditary breast carcinoma	1	positive
famotidine	helicobacter pylori infection, susceptibility to	1	positive
famotidine	immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome	1	positive
famotidine	tremor-nystagmus-duodenal ulcer syndrome	1	positive
felbamate	acromegaloid changes, cutis verticis gyrata, and corneal leukoma	1	positive
felodipine	autosomal dominant progressive nephropathy with hypertension	1	positive
felodipine	obsolete hypertension, diastolic, resistance to	1	positive
felodipine	raynaud disease	1	positive
fenofibrate	hypercholesterolemia, autosomal dominant, type b	1	positive
fenofibrate	hyperlipoproteinemia type v	1	positive
fenoldopam	autosomal dominant progressive nephropathy with hypertension	1	positive
fenoldopam	obsolete hypertension, diastolic, resistance to	1	positive
fenoprofen	insensitivity to pain with hyperplastic myelinopathy	1	positive
fenoprofen	osteoarthritis susceptibility 1	1	positive
fenoprofen	osteoarthritis susceptibility 2	1	positive
fenoprofen	osteoarthritis susceptibility 3	1	positive
fenoprofen	progressive pseudorheumatoid arthropathy of childhood	1	positive
fenoprofen	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
fentanyl	insensitivity to pain with hyperplastic myelinopathy	1	positive
finasteride	acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	1	positive
finasteride	alopecia, androgenetic, 1	1	positive
finasteride	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	1	positive
finasteride	insensitivity to pain with hyperplastic myelinopathy	1	positive
flavoxate	bernard-soulier syndrome	1	positive
flavoxate	glanzmann thrombasthenia 1	1	positive
flavoxate	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	1	positive
flecainide	atrial fibrillation, familial, 3	1	positive
flucytosine	candidiasis, familial, 1	1	positive
flucytosine	predisposition to invasive fungal disease due to card9 deficiency	1	positive
fludarabine	dohle bodies and leukemia	1	positive
fludarabine	leukemia, chronic lymphocytic, susceptibility to, 2	1	positive
fludarabine	lymphoblastic leukemia, acute, with lymphomatous features	1	positive
fludarabine	mismatch repair cancer syndrome 1	1	positive
fludarabine	reticulum cell sarcoma	1	positive
fludrocortisone	mvp1	1	positive
fludrocortisone	peripheral motor neuropathy-dysautonomia syndrome	1	positive
flunisolide	asthma, nasal polyps, and aspirin intolerance	1	positive
flunisolide	inherited susceptibility to asthma	1	positive
fluorometholone	wooly hair-hypotrichosis-everted lower lip-outstanding ears syndrome	1	positive
fluorouracil	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
fluorouracil	diffuse idiopathic skeletal hyperostosis	1	positive
fluorouracil	hereditary breast carcinoma	1	positive
fluorouracil	mismatch repair cancer syndrome 1	1	positive
