drug_name	disease_name	label	source
armodafinil	hereditary attention deficit-hyperactivity disorder	1	positive
armodafinil	major depressive disorder	1	positive
armodafinil	narcolepsy 2, susceptibility to	1	positive
armodafinil	schizophrenia	1	positive
armodafinil	schizophrenia 1	1	positive
armodafinil	schizophrenia 3	1	positive
armodafinil	schizophrenia 4	1	positive
armodafinil	schizophrenia 5	1	positive
armodafinil	schizophrenia 6	1	positive
armodafinil	schizophrenia 7	1	positive
armodafinil	schizophrenia 8	1	positive
armodafinil	schizophrenia 9	1	positive
arsenic trioxide	bone osteosarcoma	1	positive
arsenic trioxide	burkitt lymphoma	1	positive
arsenic trioxide	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
arsenic trioxide	cervical cancer	1	positive
arsenic trioxide	colorectal cancer	1	positive
arsenic trioxide	colorectal cancer, susceptibility to, 1	1	positive
arsenic trioxide	esophageal cancer	1	positive
arsenic trioxide	familial pancreatic carcinoma	1	positive
arsenic trioxide	glioma susceptibility 1	1	positive
arsenic trioxide	glioma susceptibility 4	1	positive
arsenic trioxide	hereditary breast carcinoma	1	positive
arsenic trioxide	hereditary retinoblastoma	1	positive
arsenic trioxide	inherited susceptibility to asthma	1	positive
arsenic trioxide	leukemia, chronic lymphocytic, susceptibility to, 2	1	positive
arsenic trioxide	lung cancer susceptibility 1	1	positive
arsenic trioxide	malignant mesothelioma	1	positive
arsenic trioxide	medulloblastoma	1	positive
arsenic trioxide	melanoma, uveal, susceptibility to, 1	1	positive
arsenic trioxide	melanoma, uveal, susceptibility to, 2	1	positive
arsenic trioxide	mismatch repair cancer syndrome 1	1	positive
arsenic trioxide	nasopharyngeal carcinoma, susceptibility to, 1	1	positive
arsenic trioxide	nasopharyngeal carcinoma, susceptibility to, 2	1	positive
arsenic trioxide	neuroblastoma, susceptibility to, 1	1	positive
arsenic trioxide	ovarian cancer, susceptibility to, 1	1	positive
arsenic trioxide	pancreatic cancer, susceptibility to, 1	1	positive
arsenic trioxide	pheochromocytoma/paraganglioma syndrome 1	1	positive
arsenic trioxide	prostate cancer, hereditary	1	positive
arsenic trioxide	rheumatoid arthritis	1	positive
arsenic trioxide	urinary bladder cancer	1	positive
arsenic trioxide	uveal melanoma	1	positive
arsenic trioxide	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
artemether	schistosoma mansoni infection, susceptibility/resistance to	1	positive
artemisinin	susceptibility to visceral leishmaniasis, 1	1	positive
arzoxifene	hereditary breast carcinoma	1	positive
ascorbic acid	anxiety	1	positive
ascorbic acid	autosomal dominant sideroblastic anemia	1	positive
ascorbic acid	autosomal recessive inherited pseudoxanthoma elasticum	1	positive
ascorbic acid	charcot-marie-tooth disease type 1a	1	positive
ascorbic acid	charcot-marie-tooth disease type 1b	1	positive
ascorbic acid	coronary heart disease, susceptibility to, 2	1	positive
ascorbic acid	coronary heart disease, susceptibility to, 3	1	positive
ascorbic acid	coronary heart disease, susceptibility to, 4	1	positive
ascorbic acid	coronary heart disease, susceptibility to, 5	1	positive
ascorbic acid	familial pancreatic carcinoma	1	positive
ascorbic acid	glioma susceptibility 1	1	positive
ascorbic acid	glioma susceptibility 4	1	positive
ascorbic acid	hepatocellular carcinoma	1	positive
ascorbic acid	hereditary breast carcinoma	1	positive
ascorbic acid	inherited obesity	1	positive
ascorbic acid	irida syndrome	1	positive
ascorbic acid	lung cancer	1	positive
ascorbic acid	lung cancer susceptibility 1	1	positive
ascorbic acid	methemoglobinemia type 4	1	positive
ascorbic acid	myocardial infarction, susceptibility to	1	positive
ascorbic acid	myocardial infarction, susceptibility to, 2	1	positive
ascorbic acid	pancreatic cancer, susceptibility to, 1	1	positive
ascorbic acid	polycystic ovary syndrome	1	positive
ascorbic acid	prostate cancer, hereditary	1	positive
ascorbic acid	pseudoxanthoma elasticum, forme fruste	1	positive
ascorbic acid	retinitis pigmentosa	1	positive
ascorbic acid	roussy-levy syndrome	1	positive
ascorbic acid	stroke, susceptibility to, 1	1	positive
ascorbic acid	urinary bladder cancer	1	positive
asenapine	schizophrenia 1	1	positive
asenapine	schizophrenia 3	1	positive
asenapine	schizophrenia 4	1	positive
asenapine	schizophrenia 5	1	positive
asenapine	schizophrenia 6	1	positive
asenapine	schizophrenia 7	1	positive
asenapine	schizophrenia 8	1	positive
asenapine	schizophrenia 9	1	positive
asiaticoside	anxiety	1	positive
aspartame	osteoarthritis susceptibility 1	1	positive
aspartame	osteoarthritis susceptibility 2	1	positive
aspartame	osteoarthritis susceptibility 3	1	positive
aspartame	rheumatoid arthritis	1	positive
aspartame	sickle cell disease	1	positive
astaxanthin	type 2 diabetes mellitus	1	positive
astemizole	insect stings, hypersensitivity to	1	positive
atazanavir	autoimmune disease	1	positive
atenolol	blepharophimosis, ptosis, and epicanthus inversus syndrome	1	positive
atenolol	dilated cardiomyopathy 1a	1	positive
atenolol	mvp1	1	positive
atenolol	myocardial infarction, susceptibility to	1	positive
atenolol	myocardial infarction, susceptibility to, 2	1	positive
atenolol	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
atomoxetine	15q11q13 microduplication syndrome	1	positive
atomoxetine	autism, susceptibility to, 3	1	positive
atomoxetine	autism, susceptibility to, 8	1	positive
atomoxetine	autism, susceptibility to, x-linked 1	1	positive
atomoxetine	autism, susceptibility to, x-linked 2	1	positive
atomoxetine	autism, susceptibility to, x-linked 3	1	positive
atomoxetine	hereditary attention deficit-hyperactivity disorder	1	positive
atomoxetine	intellectual developmental disorder with autism and speech delay	1	positive
atorvastatin	atherosclerosis susceptibility	1	positive
atorvastatin	coronary heart disease, susceptibility to, 2	1	positive
atorvastatin	coronary heart disease, susceptibility to, 3	1	positive
atorvastatin	coronary heart disease, susceptibility to, 4	1	positive
atorvastatin	coronary heart disease, susceptibility to, 5	1	positive
atorvastatin	dilated mediastinal arteries	1	positive
atorvastatin	hypercholesterolemia, autosomal dominant, type b	1	positive
atorvastatin	myocardial infarction, susceptibility to	1	positive
atorvastatin	myocardial infarction, susceptibility to, 2	1	positive
atorvastatin	pulmonary hypertension, primary, 1	1	positive
atorvastatin	stroke, susceptibility to, 1	1	positive
atorvastatin	urinary bladder cancer	1	positive
atp	lung cancer	1	positive
atp	lung cancer susceptibility 1	1	positive
atrasentan	lung cancer	1	positive
atrasentan	lung cancer susceptibility 1	1	positive
atrasentan	prostate cancer, hereditary	1	positive
atropine	developmental and epileptic encephalopathy, 6a	1	positive
atropine	enterocolitis	1	positive
atropine	hereditary breast carcinoma	1	positive
atropine	myopia 17, autosomal dominant	1	positive
atropine	tremor-nystagmus-duodenal ulcer syndrome	1	positive
atropine	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
auranofin	felty syndrome	1	positive
auranofin	lung cancer	1	positive
auranofin	lung cancer susceptibility 1	1	positive
avagacestat	alzheimer disease type 1	1	positive
axitinib	hereditary papillary renal cell carcinoma	1	positive
axitinib	nonpapillary renal cell carcinoma	1	positive
azacitidine	acute myeloid leukemia	1	positive
azacitidine	colorectal cancer	1	positive
azacitidine	colorectal cancer, susceptibility to, 1	1	positive
azacitidine	hepatocellular carcinoma	1	positive
azacitidine	lung cancer	1	positive
azacitidine	lung cancer susceptibility 1	1	positive
azacitidine	miller-dieker lissencephaly syndrome	1	positive
azacitidine	onychotrichodysplasia and neutropenia	1	positive
azacitidine	plasma cell myeloma	1	positive
azacitidine	portal vein, cavernous transformation of	1	positive
azacitidine	prostate cancer, hereditary	1	positive
azatadine	allergic rhinitis, susceptibility to	1	positive
azatadine	atopic eczema	1	positive
azatadine	dermatitis, atopic, 3	1	positive
azatadine	dermatitis, atopic, 4	1	positive
azatadine	dermatitis, atopic, 5	1	positive
azathioprine	ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	1	positive
azathioprine	autoimmune disease	1	positive
azathioprine	autosomal recessive familial mediterranean fever	1	positive
azathioprine	celiac disease, susceptibility to, 5	1	positive
azathioprine	congenital nephrotic syndrome, finnish type	1	positive
azathioprine	dilated cardiomyopathy 1a	1	positive
azathioprine	gamstorp-wohlfart syndrome	1	positive
azathioprine	grubben-de cock-borghgraef syndrome	1	positive
azathioprine	hailey-hailey disease	1	positive
azathioprine	iga nephropathy, susceptibility to, 1	1	positive
azathioprine	inflammatory bowel disease 1	1	positive
azathioprine	inflammatory bowel disease 11	1	positive
azathioprine	multiple sclerosis, susceptibility to 1	1	positive
azathioprine	myopathy, distal, infantile-onset	1	positive
azathioprine	psoriasis 1, susceptibility to	1	positive
azathioprine	psoriasis 2	1	positive
azathioprine	psoriasis 3, susceptibility to	1	positive
azathioprine	psoriasis 4, susceptibility to	1	positive
azathioprine	psoriasis 5, susceptibility to	1	positive
azathioprine	psoriasis 6, susceptibility to	1	positive
azathioprine	psoriasis 7, susceptibility to	1	positive
azathioprine	psoriasis 9, susceptibility to	1	positive
azathioprine	sarcoidosis, susceptibility to, 1	1	positive
azathioprine	systemic lupus erythematosus, susceptibility to, 1	1	positive
azathioprine	systemic lupus erythematosus, susceptibility to, 2	1	positive
azathioprine	systemic lupus erythematosus, susceptibility to, 3	1	positive
azathioprine	systemic lupus erythematosus, susceptibility to, 4	1	positive
azelaic acid	atherosclerosis susceptibility	1	positive
azelaic acid	psoriasis 1, susceptibility to	1	positive
azelaic acid	psoriasis 2	1	positive
azelaic acid	psoriasis 3, susceptibility to	1	positive
azelaic acid	psoriasis 4, susceptibility to	1	positive
azelaic acid	psoriasis 5, susceptibility to	1	positive
azelaic acid	psoriasis 6, susceptibility to	1	positive
azelaic acid	psoriasis 7, susceptibility to	1	positive
azelaic acid	psoriasis 9, susceptibility to	1	positive
azelaic acid	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
azelastine	allergic rhinitis, susceptibility to	1	positive
azelastine	atopic eczema	1	positive
azelastine	autosomal recessive familial mediterranean fever	1	positive
azelastine	dermatitis, atopic, 3	1	positive
azelastine	dermatitis, atopic, 4	1	positive
azelastine	dermatitis, atopic, 5	1	positive
azimilide	myocardial infarction, susceptibility to	1	positive
azimilide	myocardial infarction, susceptibility to, 2	1	positive
azimilide	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
azithromycin	otitis media, susceptibility to	1	positive
baclofen	dystonia 9	1	positive
baclofen	huntington disease	1	positive
baclofen	infantile-onset ascending hereditary spastic paralysis	1	positive
baclofen	inherited torticollis	1	positive
baclofen	insensitivity to pain with hyperplastic myelinopathy	1	positive
baclofen	multiple sclerosis, susceptibility to 1	1	positive
baclofen	sickle cell disease	1	positive
baclofen	stiff-person syndrome	1	positive
baclofen	torsion dystonia 4	1	positive
balsalazide	inflammatory bowel disease 1	1	positive
balsalazide	inflammatory bowel disease 11	1	positive
bambuterol	chronic obstructive pulmonary disease	1	positive
bambuterol	inherited susceptibility to asthma	1	positive
bardoxolone methyl	lung cancer	1	positive
bardoxolone methyl	lung cancer susceptibility 1	1	positive
bavisant	hereditary attention deficit-hyperactivity disorder	1	positive
bcg vaccine	hereditary breast carcinoma	1	positive
bcg vaccine	urinary bladder cancer	1	positive
beclomethasone dipropionate	allergic rhinitis, susceptibility to	1	positive
beclomethasone dipropionate	asthma, nasal polyps, and aspirin intolerance	1	positive
beclomethasone dipropionate	dermatitis, atopic, 3	1	positive
beclomethasone dipropionate	dermatitis, atopic, 4	1	positive
beclomethasone dipropionate	dermatitis, atopic, 5	1	positive
beclomethasone dipropionate	inherited susceptibility to asthma	1	positive
beclomethasone dipropionate	obsolete abnormal neutrophil chemotactic response	1	positive
beloranib	inherited obesity	1	positive
benazepril	atherosclerosis susceptibility	1	positive
benazepril	autosomal dominant progressive nephropathy with hypertension	1	positive
benazepril	dilated cardiomyopathy 1a	1	positive
benazepril	focal segmental glomerulosclerosis 1	1	positive
benazepril	focal segmental glomerulosclerosis 3, susceptibility to	1	positive
benazepril	hypoparathyroidism-deafness-renal disease syndrome	1	positive
benazepril	obsolete hypertension, diastolic, resistance to	1	positive
bendamustine	hereditary breast carcinoma	1	positive
bendamustine	leukemia, chronic lymphocytic, susceptibility to, 2	1	positive
bendroflumethiazide	autosomal dominant progressive nephropathy with hypertension	1	positive
bendroflumethiazide	diabetes insipidus, nephrogenic, autosomal	1	positive
bendroflumethiazide	diabetes insipidus, nephrogenic, x-linked	1	positive
bendroflumethiazide	enteropathy, familial, with villous edema and immunoglobulin g2 deficiency	1	positive
bendroflumethiazide	greenberg dysplasia	1	positive
bendroflumethiazide	nephrotic syndrome, type 4	1	positive
bendroflumethiazide	obsolete hypertension, diastolic, resistance to	1	positive
benfotiamine	anxiety	1	positive
benidipine	type 2 diabetes mellitus	1	positive
benoxaprofen	osteoarthritis susceptibility 1	1	positive
benoxaprofen	osteoarthritis susceptibility 2	1	positive
benoxaprofen	osteoarthritis susceptibility 3	1	positive
benoxaprofen	psoriasis 1, susceptibility to	1	positive
benoxaprofen	psoriasis 2	1	positive
benoxaprofen	psoriasis 3, susceptibility to	1	positive
benoxaprofen	psoriasis 4, susceptibility to	1	positive
benoxaprofen	psoriasis 5, susceptibility to	1	positive
benoxaprofen	psoriasis 6, susceptibility to	1	positive
benoxaprofen	psoriasis 7, susceptibility to	1	positive
benoxaprofen	psoriasis 9, susceptibility to	1	positive
benperidol	schizophrenia 1	1	positive
benperidol	schizophrenia 3	1	positive
benperidol	schizophrenia 4	1	positive
benperidol	schizophrenia 5	1	positive
benperidol	schizophrenia 6	1	positive
benperidol	schizophrenia 7	1	positive
benperidol	schizophrenia 8	1	positive
benperidol	schizophrenia 9	1	positive
benserazide	autosomal recessive juvenile parkinson disease 2	1	positive
benserazide	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
benzatropine	autosomal recessive juvenile parkinson disease 2	1	positive
benzatropine	dementia/parkinsonism with non-alzheimer amyloid plaques	1	positive
